label,ID
CSI-Negative,747689783657377920
CSI-Negative,687944581606932480
CSI-Positive,759743712150822912
CSI-Negative,710548758170238976
CSI-Negative,731833580956098560
CSI-Negative,798463238216290304
CSI-Negative,775683654680993920
CSI-Negative,693934543028539392
CSI-Negative,770399492147404800
CSI-Negative,719595629383692288
CSI-Negative,749241241754333184
CSI-Negative,776632080277049344
CSI-Negative,710976091423268864
CSI-Positive,750684133110771712
CSI-Negative,714405349604794368
CSI-Negative,760636836582682624
CSI-Negative,776151455346593792
CSI-Negative,785541577427001344
CSI-Negative,761640395793109120
CSI-Positive,734727956740739072
CSI-Negative,788820554824450048
CSI-Negative,800043635421171712
CSI-Negative,706925937477206016
CSI-Negative,766277672108425216
CSI-Negative,763655503943655424
CSI-Positive,704081438556168192
CSI-Negative,712758771475484672
CSI-Negative,732739381870485504
CSI-Negative,794510094511775744
CSI-Positive,790753981194723328
CSI-Negative,714578265218936832
CSI-Negative,734124135601803264
CSI-Negative,775057876092063744
CSI-Negative,746752182100332544
CSI-Positive,730805006274682880
CSI-Negative,766357318099279872
CSI-Negative,720608833245179904
CSI-Negative,810794698382200832
CSI-Negative,701708173481267200
CSI-Negative,713962653677256704
CSI-Negative,791051399249309696
CSI-Negative,693405665335873536
CSI-Negative,766454530523422720
CSI-Negative,712949668150284288
CSI-Negative,783814669010034688
CSI-Negative,761970681231859712
CSI-Negative,749706450843336704
CSI-Negative,799228655801077760
CSI-Negative,740225565387558912
CSI-Negative,683585640303177728
CSI-Negative,687082537575936000
CSI-Positive,714001900023242752
CSI-Negative,792770091213619200
CSI-Negative,795788347331506048
CSI-Negative,776442157079130112
CSI-Negative,775484153500360704
CSI-Negative,683241013796843520
CSI-Positive,694962850276585472
CSI-Negative,764490200756195328
CSI-Negative,729653667154927616
CSI-Negative,750577539681247232
CSI-Negative,711021557355823104
CSI-Positive,703187136493842432
CSI-Negative,791975277446520832
CSI-Negative,713437686325850112
CSI-Positive,699315074805006336
CSI-Negative,811932210752356352
CSI-Negative,809641740894281728
CSI-Negative,794909034969108480
CSI-Positive,748899292576788480
CSI-Negative,796619755025289216
CSI-Negative,719170011856678912
CSI-Positive,723486593215008768
CSI-Negative,719939989262323712
CSI-Positive,785384869996040192
CSI-Negative,698075071332663296
CSI-Negative,730512589533241344
CSI-Negative,768001489403076608
CSI-Negative,772160623710986240
CSI-Negative,797620158860759040
CSI-Negative,768208238164713472
CSI-Negative,813677625344487424
CSI-Negative,702510608554577920
CSI-Negative,713127988737490944
CSI-Positive,789878066637967360
CSI-Negative,746156642794774528
CSI-Negative,703959748694188032
CSI-Negative,746765927790813184
CSI-Negative,717698159410094080
CSI-Negative,702200469398028288
CSI-Negative,732659976645156864
CSI-Negative,694101624374050816
CSI-Negative,751147824604180480
CSI-Negative,702664117199491072
CSI-Negative,725612278662324224
CSI-Negative,796502698740871040
CSI-Negative,708714171454595072
CSI-Negative,786916743054708736
CSI-Negative,708146713614135296
CSI-Negative,750179656188387328
CSI-Negative,734089506341683200
CSI-Negative,776075910957051904
CSI-Negative,770323070762573824
CSI-Negative,771531957117124608
CSI-Negative,735623066638651392
CSI-Negative,729827342143479808
CSI-Negative,774283571859066880
CSI-Positive,778632316889489408
CSI-Negative,734828458816208896
CSI-Negative,790495025016766464
CSI-Negative,746924592468492288
CSI-Positive,789226676991434752
CSI-Positive,755350707281104896
CSI-Positive,755968782380642304
CSI-Negative,806404128507314176
CSI-Negative,796502698740871040
CSI-Positive,786175695026262016
CSI-Negative,787586892103503872
CSI-Negative,740996899822403584
CSI-Positive,760532625337491456
CSI-Negative,690085717393948672
CSI-Negative,767913284859207680
CSI-Negative,794508019761631232
CSI-Negative,811332796081983360
CSI-Negative,724931699990220800
CSI-Negative,696348584917258240
CSI-Negative,800766766804832128
CSI-Negative,742140399897169920
CSI-Negative,771873945893138432
CSI-Negative,728042460216209408
CSI-Positive,717828969395937280
CSI-Positive,735222104224759808
CSI-Negative,684533879122735104
CSI-Positive,802652835552772096
CSI-Negative,809683504023924608
CSI-Negative,804708997907566720
CSI-Negative,689877612370333696
CSI-Positive,753213710898909184
CSI-Negative,688485202071433216
CSI-Negative,797156486401114112
CSI-Negative,800525692664508416
CSI-Negative,812314730069041152
CSI-Negative,773459721395331072
CSI-Positive,693911317296578560
CSI-Positive,751629010522677248
CSI-Negative,720698565505384448
CSI-Negative,719858612454236160
CSI-Negative,806144670933860352
CSI-Negative,723488274203983872
CSI-Negative,722984296009457664
CSI-Negative,725079481908600832
CSI-Positive,732450230482784256
CSI-Negative,693626124820168704
CSI-Negative,803646771305951232
CSI-Positive,683173786888331264
CSI-Positive,743742742329602048
CSI-Negative,775715088972017664
CSI-Negative,763559508480098304
CSI-Negative,693618302858334208
CSI-Negative,712013960447275008
CSI-Negative,812289563917856640
CSI-Negative,772939224060403712
CSI-Negative,785691328147521408
CSI-Negative,714911197485801472
CSI-Negative,801067935238262784
CSI-Positive,690303634064707584
CSI-Negative,778521182681174016
CSI-Negative,805479957141028864
CSI-Negative,702549963738230784
CSI-Negative,710609722458550272
CSI-Negative,722013102338928640
CSI-Negative,707835941977759744
CSI-Negative,745062679413297152
CSI-Positive,799604324280205312
CSI-Negative,777219273689214848
CSI-Negative,742272920152461312
CSI-Negative,721535002387877888
CSI-Negative,743063924107542528
CSI-Negative,699394988388519936
CSI-Negative,786936601163157504
CSI-Negative,710879505901035520
CSI-Positive,809854968165437440
CSI-Positive,692869106291179520
CSI-Negative,740973872946745344
CSI-Positive,725031130714378240
CSI-Negative,697192048227647488
CSI-Positive,724587540544548864
CSI-Negative,753257222994530304
CSI-Negative,772551807776141312
CSI-Negative,745085477464719360
CSI-Negative,748355457622900608
CSI-Negative,738744649758609408
CSI-Positive,796281656122314752
CSI-Negative,783560146253254656
CSI-Negative,721705531694522368
CSI-Negative,699656164087197696
CSI-Negative,764362402171330560
CSI-Negative,727292705299152896
CSI-Negative,765982741146038272
CSI-Positive,754482005463732224
CSI-Negative,701605134908977152
CSI-Positive,755066137545760768
CSI-Negative,801564926829625344
CSI-Negative,719223100248879104
CSI-Negative,712343351631155200
CSI-Negative,796804657842634752
CSI-Negative,809846089062973440
CSI-Negative,738495616876089344
CSI-Negative,794703294866157440
CSI-Negative,780974592584056832
CSI-Positive,783796280220876800
CSI-Negative,806830234288820224
CSI-Negative,766710199298252800
CSI-Negative,795229890249265152
CSI-Negative,752212419112472448
CSI-Negative,700487742686269440
CSI-Negative,701136038035591168
CSI-Negative,745127893978611712
CSI-Negative,785270349613051904
CSI-Positive,811736074733162496
CSI-Negative,774821238124318720
CSI-Negative,781709309331767296
CSI-Positive,739595313665564672
CSI-Negative,721054182061551616
CSI-Negative,760125757452681216
CSI-Negative,811323535494938624
CSI-Negative,777552058782093312
CSI-Positive,765363248241573888
CSI-Negative,810165320635662208
CSI-Negative,686190787957100544
CSI-Negative,786859533129944960
CSI-Positive,788132244619534336
CSI-Positive,750672193676120064
CSI-Negative,698459967217471488
CSI-Negative,694816990196862976
CSI-Negative,752743924473667584
CSI-Negative,814660133317812224
CSI-Negative,731653019213795328
CSI-Negative,811705717904306048
CSI-Negative,778957703469072384
CSI-Negative,686166196056633344
CSI-Negative,785872230949523328
CSI-Negative,726198790785478528
CSI-Positive,798180043902033920
CSI-Negative,800833054168137728
CSI-Positive,718928501378834432
CSI-Negative,790995203247247360
CSI-Negative,748660989445365760
CSI-Negative,735232671555538944
CSI-Negative,767334245962350720
CSI-Negative,744234089989840896
CSI-Negative,756844296473604096
CSI-Negative,786586307925516288
CSI-Positive,738800077179871232
CSI-Negative,757190874363076608
CSI-Negative,729391063455150080
CSI-Negative,690434458185498624
CSI-Negative,737589295834234880
CSI-Negative,790404902866546688
CSI-Positive,748584172231372800
CSI-Negative,790663802115137536
CSI-Negative,701837553435955200
CSI-Negative,786564678596096000
CSI-Negative,711646626113257472
CSI-Negative,793820840332623872
CSI-Negative,769618214934482944
CSI-Negative,813003068811997184
CSI-Positive,705076078801457152
CSI-Positive,693437194678042624
CSI-Negative,714146309494546432
CSI-Negative,782191976175116160
CSI-Negative,807184580935557120
CSI-Negative,694406814280978432
CSI-Negative,779343833167343616
CSI-Positive,736225282877579264
CSI-Negative,733292979595706368
CSI-Negative,704382491294040064
CSI-Negative,779009383564881920
CSI-Negative,740950885505736704
CSI-Negative,796583205444808704
CSI-Negative,700205867426324480
CSI-Negative,768905304813637632
CSI-Negative,778892288915345408
CSI-Positive,711766059284439040
CSI-Negative,754550753834991616
CSI-Negative,694621231476248576
CSI-Negative,734701621687373824
CSI-Negative,795864311486816256
CSI-Negative,773970047542792192
CSI-Negative,751187221215010816
CSI-Negative,717435998016147456
CSI-Negative,793194930663329920
CSI-Negative,803014487985025024
CSI-Negative,711481126351675392
CSI-Negative,722030112363847680
CSI-Negative,814866606606184320
CSI-Negative,727963226789437440
CSI-Positive,705067738222301184
CSI-Negative,735036002931212288
CSI-Positive,791824358448574464
CSI-Negative,789439775845392384
CSI-Negative,788328903156695040
CSI-Positive,701635112212045824
CSI-Negative,734134171485016064
CSI-Positive,777757012738187264
CSI-Negative,791076886747180928
CSI-Negative,700071207434117120
CSI-Negative,791361952148848640
CSI-Negative,784037894239375360
CSI-Negative,758640780080656384
CSI-Positive,697405104241172480
CSI-Negative,683321884339998720
CSI-Negative,701249892992360448
CSI-Negative,720650376383344640
CSI-Positive,772319851725545472
CSI-Negative,805840894100459520
CSI-Negative,806072248582995968
CSI-Negative,761658615862145024
CSI-Negative,710589250056691712
CSI-Negative,728586046385094656
CSI-Negative,698575974468702208
CSI-Negative,760343278839472128
CSI-Positive,726944818035888128
CSI-Negative,771401552963698688
CSI-Negative,762652252897239040
CSI-Negative,798931730438746112
CSI-Negative,738027593635618816
CSI-Negative,802006656653651968
CSI-Negative,760129615688036352
CSI-Negative,725788826308739072
CSI-Negative,715045999903961088
CSI-Negative,804648052115980160
CSI-Negative,798465976295628800
CSI-Negative,794590775199698944
CSI-Negative,796808350793105408
CSI-Negative,743488720448425984
CSI-Positive,806592905133621248
CSI-Negative,805743538004631552
CSI-Negative,756488531472556032
CSI-Negative,768780506494271360
CSI-Negative,734698533484257280
CSI-Negative,766378005757165440
CSI-Negative,693969731280359424
CSI-Negative,748361684474036224
CSI-Negative,751170205225668608
CSI-Negative,733104428459298816
CSI-Negative,803868205680730112
CSI-Negative,804177098801823744
CSI-Negative,692241455943925760
CSI-Negative,743871469243895808
CSI-Negative,813279494446272512
CSI-Negative,773904934135705600
CSI-Negative,698660222110453760
CSI-Positive,793160857693724672
CSI-Negative,715659015393402880
CSI-Negative,760222946895945728
CSI-Positive,765223431222751232
CSI-Negative,786466154210623360
CSI-Positive,778826903113170944
CSI-Negative,795843359160041472
CSI-Negative,753648820655837184
CSI-Positive,792503244509573120
CSI-Negative,722013102338928640
CSI-Negative,786353458827800576
CSI-Negative,753656060703944704
CSI-Negative,775373727710056448
CSI-Negative,760290747518099456
CSI-Negative,702034416416083968
CSI-Negative,796462237984509952
CSI-Negative,754417357326389120
CSI-Positive,735183703001927680
CSI-Negative,740234399589924864
CSI-Negative,787624461721796608
CSI-Negative,731028956086820864
CSI-Negative,769032906077593600
CSI-Negative,698288006730424320
CSI-Negative,708495554586779648
CSI-Negative,754687011856887808
CSI-Negative,782641250604285952
CSI-Negative,716445948633743360
CSI-Negative,765272962819698688
CSI-Positive,722473554948657152
CSI-Negative,718471473204211712
CSI-Negative,723624005547253760
CSI-Positive,781303640472498176
CSI-Negative,791319231191216128
CSI-Negative,751607270690025472
CSI-Negative,769742694075600896
CSI-Negative,754104101504479232
CSI-Negative,683747666875015168
CSI-Positive,774084162198183936
CSI-Negative,752258340768677760
CSI-Negative,706178997076389888
CSI-Negative,719939800636076032
CSI-Positive,784340930039943168
CSI-Negative,733329073510965120
CSI-Negative,779707504368365568
CSI-Negative,755999575899512832
CSI-Negative,687501391896510464
CSI-Negative,741267405708492800
CSI-Negative,790343472465059840
CSI-Negative,776716270645440512
CSI-Negative,700062386993102848
CSI-Negative,805731186236530688
CSI-Negative,756735076382052352
CSI-Negative,753024050805346304
CSI-Negative,747902650901991424
CSI-Negative,716846006235570176
CSI-Negative,698839807175208960
CSI-Negative,752601645423300608
CSI-Negative,749141597862891520
CSI-Positive,725309975682232320
CSI-Positive,735132522187628544
CSI-Negative,776429688973647872
CSI-Positive,775725704285720576
CSI-Negative,692302064882466816
CSI-Negative,800028602985312128
CSI-Negative,723682951259676672
CSI-Negative,814103290577293312
CSI-Negative,702433081379201024
CSI-Negative,767208698213203840
CSI-Negative,739171096231063552
CSI-Negative,712956954851803136
CSI-Negative,786519318766968832
CSI-Positive,757095082184945664
CSI-Negative,699118459867631616
CSI-Negative,813813351939788800
CSI-Negative,737184579077869568
CSI-Negative,765373977665556480
CSI-Negative,792040128118042624
CSI-Negative,796158234369396608
CSI-Negative,723711194524168192
CSI-Negative,781934236093734912
CSI-Negative,810978577743286272
CSI-Positive,779332069205741568
CSI-Negative,735445370591842304
CSI-Negative,753303124157366272
CSI-Negative,759527269681524608
CSI-Negative,685023424884912128
CSI-Negative,708869004035801088
CSI-Negative,703318417944645632
CSI-Negative,728550024561328128
CSI-Negative,719211807861157888
CSI-Negative,799683560735178752
CSI-Negative,789233093798457344
CSI-Negative,799974146285469696
CSI-Negative,689093580632276992
CSI-Positive,787683747076321280
CSI-Negative,763186096108924928
CSI-Negative,687614896045985792
CSI-Negative,712051639725727744
CSI-Positive,751323796317966336
CSI-Negative,790926157717778432
CSI-Negative,773715335568556032
CSI-Negative,707192190221422592
CSI-Positive,696800541062647808
CSI-Negative,703237044579991552
CSI-Negative,808960859053715328
CSI-Positive,764435139434807296
CSI-Positive,733379252062588928
CSI-Negative,791576725406617600
CSI-Negative,730109330595446784
CSI-Negative,690430617109041152
CSI-Negative,753914473845370880
CSI-Negative,725559081390379008
CSI-Positive,786631366628642816
CSI-Negative,746290593014251520
CSI-Positive,808031574306541568
CSI-Positive,784884668126601216
CSI-Positive,805780918359166976
CSI-Negative,758398910532620288
CSI-Negative,730086967514292224
CSI-Negative,720599821959217152
CSI-Negative,797035530542317568
CSI-Positive,754013691146887168
CSI-Negative,719178838966714368
CSI-Positive,776976894566731776
CSI-Negative,711440816590422016
CSI-Negative,720018709578956800
CSI-Negative,811492494458359808
CSI-Negative,802868254632972288
CSI-Negative,706733992511447040
CSI-Negative,689091455898533888
CSI-Positive,769183544451170304
CSI-Negative,730080443626721280
CSI-Negative,771772176328368128
CSI-Negative,786145790926487552
CSI-Positive,791446504548499456
CSI-Positive,812790023745630208
CSI-Negative,755665913102290944
CSI-Negative,738603899666370560
CSI-Negative,806046135848734720
CSI-Negative,751097143625129984
CSI-Negative,781596075979251712
CSI-Negative,771815003615793152
CSI-Positive,741915513996087296
CSI-Negative,772088811505451008
CSI-Negative,782661434639388672
CSI-Negative,705914689281245184
CSI-Negative,788394596728438784
CSI-Negative,783865225976000512
CSI-Negative,744499585096245120
CSI-Negative,798267787940659200
CSI-Negative,746413632288784384
CSI-Negative,696551803643523072
CSI-Negative,804009009355386880
CSI-Negative,751524309961670528
CSI-Negative,761929409880219648
CSI-Negative,783612061079207936
CSI-Negative,708436311275933696
CSI-Negative,753266620542312448
CSI-Negative,778384364329639808
CSI-Positive,801737134759669760
CSI-Negative,734804857161388032
CSI-Negative,702334913530482688
CSI-Positive,700326196060561408
CSI-Negative,798526230815379456
CSI-Negative,727807712017326080
CSI-Negative,798163717464752128
CSI-Positive,685177455305359360
CSI-Negative,793899614860476416
CSI-Negative,796154058071560192
CSI-Negative,763310426268532736
CSI-Negative,779338112958799872
CSI-Negative,780584889221521408
CSI-Negative,793592568307064832
CSI-Negative,808295364964990976
CSI-Negative,797385222568476672
CSI-Negative,725720731435278336
CSI-Negative,711985756516945920
CSI-Negative,751219451350114304
CSI-Negative,765715433735335936
CSI-Positive,694451133432139776
CSI-Positive,745925652768034816
CSI-Positive,718320136629927936
CSI-Negative,789769442058199040
CSI-Positive,716931848744468480
CSI-Negative,769314296337723520
CSI-Negative,784579430803005440
CSI-Positive,715617369582931968
CSI-Negative,803177875415400320
CSI-Negative,745682298213916672
CSI-Negative,728638949204205568
CSI-Negative,722619399480324096
CSI-Positive,778237306347982848
CSI-Negative,736619175066632192
CSI-Negative,708264750711447552
CSI-Negative,706373409609949184
CSI-Negative,735600522942550016
CSI-Positive,805245400450039808
CSI-Negative,792414338837573632
CSI-Negative,792112731453206528
CSI-Negative,742978856823427072
CSI-Positive,729959574694957056
CSI-Negative,738937327083474944
CSI-Negative,756843451812048896
CSI-Negative,796404799948423168
CSI-Negative,695965537290035200
CSI-Positive,795655197481517056
CSI-Negative,756069813563240448
CSI-Negative,703459905219465216
CSI-Negative,765802595118088320
CSI-Negative,772225556729491456
CSI-Negative,789884967635390464
CSI-Positive,808199327411798016
CSI-Negative,729807654156120064
CSI-Negative,715610795745218560
CSI-Negative,806335579252260864
CSI-Negative,757926723669352448
CSI-Negative,780424472323121152
CSI-Positive,762381783325413376
CSI-Negative,778372245177663488
CSI-Positive,721299932909469696
CSI-Negative,804638069391560704
CSI-Negative,779508323087294464
CSI-Negative,726104034168311808
CSI-Positive,735135037335601152
CSI-Negative,802114262084755328
CSI-Positive,809145311184777216
CSI-Negative,780953774135382016
CSI-Negative,795993065399852928
CSI-Negative,755429071631294464
CSI-Negative,777570558577967104
CSI-Positive,787045439090651136
CSI-Negative,704871180096937984
CSI-Negative,696652522598043648
CSI-Negative,808079196778008448
CSI-Negative,723289770558914560
CSI-Negative,703102893960753152
CSI-Negative,743799129713840128
CSI-Negative,787963743254622208
CSI-Negative,794678157534199808
CSI-Negative,704785647542730752
CSI-Negative,731662265330458624
CSI-Negative,755836864636985344
CSI-Negative,802082468186701824
CSI-Negative,802375509187260416
CSI-Negative,710377614117097472
CSI-Negative,712296662471839744
CSI-Negative,690446229029781504
CSI-Negative,772712090406617088
CSI-Positive,715369405400670208
CSI-Negative,773579784525799424
CSI-Negative,737492578266812416
CSI-Negative,721205311974019072
CSI-Negative,779432825988710400
CSI-Positive,789119055978336256
CSI-Positive,767143713831202816
CSI-Negative,799824548598316928
CSI-Negative,776134856413704320
CSI-Negative,722565473296986112
CSI-Negative,747532694922330112
CSI-Positive,749042841624600576
CSI-Negative,724774919612030848
CSI-Positive,812014822808322048
CSI-Negative,811400618690560000
CSI-Negative,738536116081557504
CSI-Negative,799562641559564160
CSI-Positive,789492036932018176
CSI-Negative,778752616830345216
CSI-Positive,755462713023889408
CSI-Negative,806265104526409728
CSI-Negative,753517301278834560
CSI-Negative,735368592825417728
CSI-Negative,808103814716866560
CSI-Negative,781382563336032128
CSI-Negative,720274958899777536
CSI-Negative,775750256818397184
CSI-Positive,739060745086722048
CSI-Negative,738501902577590272
CSI-Negative,786572205094305792
CSI-Negative,762123321446051840
CSI-Negative,776817798651797504
CSI-Positive,693148450360332288
CSI-Negative,780035906174464000
CSI-Negative,772616184080560128
CSI-Negative,693746718471376896
CSI-Negative,728780713449930752
CSI-Negative,804866988547788800
CSI-Negative,780786364459679744
CSI-Negative,786254852066254720
CSI-Positive,809571668440006656
CSI-Negative,768376223420420096
CSI-Negative,687528242975145984
CSI-Negative,733532715560001536
CSI-Negative,765216475858759680
CSI-Negative,748957858474131328
CSI-Negative,781579966806974464
CSI-Positive,702872696787329024
CSI-Negative,701383416831299584
CSI-Negative,805646216478490624
CSI-Negative,793881354412883968
CSI-Negative,745880853142716416
CSI-Negative,776501678275035008
CSI-Negative,751446208615297024
CSI-Negative,697897915268886528
CSI-Negative,812915862097129472
CSI-Negative,748390150661636096
CSI-Negative,779036555646074880
CSI-Positive,794340926948708352
CSI-Positive,799050711744933888
CSI-Negative,737388863811932160
CSI-Negative,792672373812125696
CSI-Negative,722309760108744704
CSI-Positive,787249490491281408
CSI-Negative,685091336723234816
CSI-Negative,789762757235187712
CSI-Negative,731836813036245120
CSI-Negative,779878401641418752
CSI-Positive,739794462579118080
CSI-Negative,798311177034022912
CSI-Positive,696749602532433920
CSI-Positive,736181425813229568
CSI-Negative,742737605402492928
CSI-Positive,693003294726344704
CSI-Negative,734447358105227264
CSI-Negative,701828950276833280
CSI-Negative,684547520710590464
CSI-Positive,776473535418081280
CSI-Negative,713938766155612160
CSI-Negative,716940661627355136
CSI-Negative,724732528414748672
CSI-Negative,788355642234929152
CSI-Negative,700869516679467008
CSI-Negative,689969521206128640
CSI-Negative,778612852118675456
CSI-Negative,760546967218950144
CSI-Negative,705153300652548096
CSI-Positive,790279480472379392
CSI-Negative,811451444729626624
CSI-Negative,783167142027866112
CSI-Negative,715571865327124480
CSI-Negative,684011639625089024
CSI-Negative,728491363428347904
CSI-Negative,702444997472337920
CSI-Positive,762435792585097216
CSI-Negative,812871957548908544
CSI-Negative,773935088715182080
CSI-Positive,801018447735951360
CSI-Negative,716800085577900032
CSI-Negative,703459688612917248
CSI-Positive,717400180853592064
CSI-Negative,804790395414736896
CSI-Negative,693555550789988352
CSI-Negative,730570471985422336
CSI-Negative,788523061079191552
CSI-Positive,684376347234414592
CSI-Positive,787317897513271296
CSI-Negative,737351667482537984
CSI-Negative,808815587812081664
CSI-Negative,756428505336905728
CSI-Negative,794554328153354240
CSI-Negative,762464734159314944
CSI-Negative,745929642100523008
CSI-Negative,799362069782990848
CSI-Negative,785604136444112896
CSI-Negative,715003473893441536
CSI-Negative,728419040016912384
CSI-Negative,726481636481728512
CSI-Negative,736690589668769792
CSI-Negative,709183905178501120
CSI-Positive,722442716177510400
CSI-Negative,776827684764606464
CSI-Negative,809793810033209344
CSI-Positive,708386742240301056
CSI-Positive,795336961007505408
CSI-Negative,763149919704285184
CSI-Negative,790535099628617728
CSI-Positive,801430975548968960
CSI-Negative,735328818953605120
CSI-Negative,766194775984775168
CSI-Positive,725738882340253696
CSI-Negative,691432854492844032
CSI-Negative,741547535915835392
CSI-Negative,763461065879482368
CSI-Negative,693143688088809472
CSI-Positive,685696769741602816
CSI-Positive,791219655234822144
CSI-Negative,704678320428822528
CSI-Negative,719533983747313664
CSI-Negative,758942376484220928
CSI-Negative,731114366548860928
CSI-Negative,780964807822323712
CSI-Negative,780973454883512320
CSI-Negative,706693192972967936
CSI-Positive,772687981593317376
CSI-Negative,720234633950920704
CSI-Negative,768890179167875072
CSI-Negative,789249004043239424
CSI-Negative,748208555266871296
CSI-Negative,689966533007794176
CSI-Positive,811176630764699648
CSI-Negative,777340056738476032
CSI-Negative,765980391375339520
CSI-Negative,788014716715085824
CSI-Negative,685128790280912896
CSI-Negative,705641447035265024
CSI-Negative,770618542823571456
CSI-Positive,735222986689683456
CSI-Positive,707519550800003072
CSI-Positive,801863978423111680
CSI-Negative,801066721918365696
CSI-Positive,707986400176640000
CSI-Negative,799134521056600064
CSI-Negative,755710287370678272
CSI-Positive,797003184556351488
CSI-Positive,770237632693403648
CSI-Negative,757262397551685632
CSI-Negative,732392074608140288
CSI-Negative,814264687722459008
CSI-Positive,791641074930507776
CSI-Negative,735531491036430208
CSI-Negative,782999353938087936
CSI-Negative,815057207859576832
CSI-Negative,811674358406152192
CSI-Positive,715136381123579904
CSI-Negative,793543817098039296
CSI-Negative,791386222920765440
CSI-Negative,686732221475065856
CSI-Positive,742612732856406016
CSI-Negative,798225384701464448
CSI-Negative,782911098546552832
CSI-Negative,791994909934755840
CSI-Negative,793217038105927680
CSI-Positive,732155885099880448
CSI-Positive,810855479098413056
CSI-Negative,711827362678239232
CSI-Positive,781179178246963200
CSI-Negative,749162739050753920
CSI-Positive,697906544646578176
CSI-Positive,799298847272898560
CSI-Negative,779408745256235008
CSI-Negative,789429767267229696
CSI-Positive,689739860865744896
CSI-Negative,697555983384469504
CSI-Negative,808303637030019072
CSI-Negative,714543400922419200
CSI-Negative,729861928357605376
CSI-Negative,782599398098219008
CSI-Positive,787317897513271296
CSI-Negative,706269618029989888
CSI-Negative,756821154510372864
CSI-Negative,700563354721488896
CSI-Negative,693294217691537408
CSI-Negative,798273395850768384
CSI-Negative,731173925112172544
CSI-Positive,785811237913452544
CSI-Negative,711048334774046720
CSI-Positive,693555236066217984
CSI-Negative,717013127225716736
CSI-Negative,750346378312814720
CSI-Negative,791713033160503296
CSI-Negative,783158164216647680
CSI-Negative,742357809317183488
CSI-Negative,763208891320692736
CSI-Negative,753207428657795072
CSI-Negative,754956667565912064
CSI-Negative,738027593635618816
CSI-Negative,735987102429663232
CSI-Negative,752703787685470208
CSI-Positive,765973054010888192
CSI-Negative,731880057526853632
CSI-Positive,783153731693056000
CSI-Negative,776467686033207296
CSI-Negative,772732190715031552
CSI-Negative,760284276029923328
CSI-Positive,810650170128027648
CSI-Positive,728972761562025984
CSI-Negative,808997632194609152
CSI-Negative,688932269747126272
CSI-Negative,719021290905014272
CSI-Negative,699567907336880128
CSI-Positive,806321405793107968
CSI-Negative,782786450806939520
CSI-Negative,686778842447384576
CSI-Negative,752263496075587584
CSI-Negative,698345571346735104
CSI-Negative,779868028141907968
CSI-Negative,709303096514510848
CSI-Negative,803042014354927616
CSI-Negative,800631352320147456
CSI-Negative,747117904508813312
CSI-Negative,693839730060980224
CSI-Negative,768143984245956608
CSI-Negative,785895005214740480
CSI-Negative,715983661649125376
CSI-Positive,799541456511860736
CSI-Positive,792926985156644864
CSI-Negative,714257006979190784
CSI-Positive,774305128086110208
CSI-Negative,713789974206746624
CSI-Negative,794984982817153024
CSI-Negative,684857668851335168
CSI-Negative,799832129970409472
CSI-Negative,710158450467147776
CSI-Negative,731942061776244608
CSI-Negative,813606688230146048
CSI-Negative,736597652826030080
CSI-Positive,803864305527439360
CSI-Negative,768166372971077632
CSI-Negative,804056551111553024
CSI-Positive,758447499531030528
CSI-Positive,739836873082699776
CSI-Positive,790074301697232896
CSI-Positive,750945418284929024
CSI-Negative,778822504034873344
CSI-Negative,754932458533982208
CSI-Negative,795326215032897536
CSI-Negative,809629996251648000
CSI-Negative,783368117544026112
CSI-Positive,780275336156160000
CSI-Negative,700422862197358592
CSI-Negative,793810211479977984
CSI-Negative,794564640348868608
CSI-Negative,772259584689963008
CSI-Negative,723614673052954624
CSI-Negative,765350687941156864
CSI-Negative,794750432446922752
CSI-Negative,688433848087134208
CSI-Positive,807617638310494208
CSI-Negative,712313652943020032
CSI-Negative,740579836633059328
CSI-Negative,812543335621652480
CSI-Negative,688313470757027840
CSI-Negative,706604688871985152
CSI-Negative,706829676325572608
CSI-Negative,808294239348080640
CSI-Negative,696386184830824448
CSI-Negative,804721105156063232
CSI-Negative,739562501222735872
CSI-Negative,775654826822635520
CSI-Negative,747985218934444032
CSI-Negative,808896102640521216
CSI-Negative,738574234876661760
CSI-Positive,719905594635759616
CSI-Negative,706488111279300608
CSI-Negative,722632780614504448
CSI-Negative,713536529344409600
CSI-Negative,805566836154703872
CSI-Positive,738099650796740608
CSI-Negative,739615033483747328
CSI-Positive,745646022089596928
CSI-Negative,800043269962993664
CSI-Negative,696816151200997376
CSI-Negative,769573680485498880
CSI-Negative,770433842934984704
CSI-Positive,776042133224644608
CSI-Positive,792078821143044096
CSI-Negative,799786672455962624
CSI-Negative,691986651262881792
CSI-Negative,792664477590167552
CSI-Negative,737643690831679488
CSI-Negative,753884191058722816
CSI-Negative,724533842581684224
CSI-Negative,799743822406254720
CSI-Negative,704159793544617984
CSI-Positive,783694807872991232
CSI-Negative,799296424731025408
CSI-Positive,761555376026165248
CSI-Negative,773233026952073216
CSI-Negative,698461634205978624
CSI-Negative,781934394483347328
CSI-Positive,707445843712937984
CSI-Negative,754851165049876480
CSI-Negative,734778568400502784
CSI-Positive,800761515720617984
CSI-Negative,775374182473342976
CSI-Positive,775289954545065984
CSI-Negative,804724617348845440
CSI-Positive,803209577357447168
CSI-Negative,696726253143990272
CSI-Negative,694409033583857664
CSI-Negative,706719161301409792
